"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2154","com.google.android.agera","agera/src/main/java/com/google/android/agera/Suppliers.java","3","51","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2155","com.google.android.agera","agera/src/main/java/com/google/android/agera/Updatable.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2156","com.google.android.agera","agera/src/main/java/com/google/android/agera/Updatable.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2157","com.google.android.agera","agera/src/main/java/com/google/android/agera/Updatable.java","3","19","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2158","com.google.android.agera","agera/src/main/java/com/google/android/agera/Updatable.java","3","19","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2159","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2160","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2161","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","18","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2162","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","18","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2163","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","19","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2164","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","19","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2165","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","20","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2166","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","20","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2167","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","23","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2168","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","23","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2169","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","24","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2170","com.google.android.agera","agera/src/main/java/com/google/android/agera/UpdateDispatcher.java","3","24","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2171","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","9","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2172","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","9","CommentSize: Comment is too large: Line too long","Documentation","CommentSize"
"2173","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","12","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_FIRST_ADDED field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2174","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","12","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_FIRST_ADDED field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2175","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","12","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2176","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","12","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2177","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","12","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2178","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","12","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2179","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","13","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_LAST_REMOVED field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2180","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","13","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_LAST_REMOVED field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2181","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","13","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2182","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","13","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2183","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","13","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2184","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","13","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2185","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","14","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_UPDATE field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2186","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","14","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_UPDATE field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2187","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","14","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2188","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","14","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2189","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","14","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2190","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","14","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2191","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_CALL_UPDATABLE field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2192","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_CALL_UPDATABLE field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2193","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2194","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2195","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2196","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2197","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","LongVariable: Avoid excessively long variable names like MSG_CALL_UPDATABLE","Code Style","LongVariable"
"2198","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","15","LongVariable: Avoid excessively long variable names like MSG_CALL_UPDATABLE","Code Style","LongVariable"
"2199","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_CALL_MAYBE_START_FLOW field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2200","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_CALL_MAYBE_START_FLOW field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2201","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2202","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2203","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2204","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2205","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","LongVariable: Avoid excessively long variable names like MSG_CALL_MAYBE_START_FLOW","Code Style","LongVariable"
"2206","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","16","LongVariable: Avoid excessively long variable names like MSG_CALL_MAYBE_START_FLOW","Code Style","LongVariable"
"2207","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_CALL_ACKNOWLEDGE_CANCEL field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2208","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the MSG_CALL_ACKNOWLEDGE_CANCEL field if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2209","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2210","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2211","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2212","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2213","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","LongVariable: Avoid excessively long variable names like MSG_CALL_ACKNOWLEDGE_CANCEL","Code Style","LongVariable"
"2214","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","17","LongVariable: Avoid excessively long variable names like MSG_CALL_ACKNOWLEDGE_CANCEL","Code Style","LongVariable"
"2215","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","18","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2216","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","18","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2217","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","1","18","FieldNamingConventions: The constant name 'handlers' doesn't match '[A-Z][A-Z_0-9]*'","Code Style","FieldNamingConventions"
"2218","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","1","18","FieldNamingConventions: The constant name 'handlers' doesn't match '[A-Z][A-Z_0-9]*'","Code Style","FieldNamingConventions"
"2219","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","1","18","VariableNamingConventions: Variables that are final and static should be all capitals, 'handlers' is not all capitals.","Code Style","VariableNamingConventions"
"2220","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","1","18","VariableNamingConventions: Variables that are final and static should be all capitals, 'handlers' is not all capitals.","Code Style","VariableNamingConventions"
"2221","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","20","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"2222","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","20","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"2223","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","20","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2224","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","20","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2225","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","20","LongVariable: Avoid excessively long variable names like scheduledUpdatables","Code Style","LongVariable"
"2226","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","20","LongVariable: Avoid excessively long variable names like scheduledUpdatables","Code Style","LongVariable"
"2227","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","22","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2228","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","22","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2229","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","23","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the workerHandler method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2230","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","23","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the workerHandler method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2231","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","25","ConfusingTernary: Avoid if (x != y) ..; else ..;","Code Style","ConfusingTernary"
"2232","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","25","ConfusingTernary: Avoid if (x != y) ..; else ..;","Code Style","ConfusingTernary"
"2233","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","25","LawOfDemeter: Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"2234","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","25","LawOfDemeter: Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"2235","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","33","CallSuperInConstructor: It is a good practice to call super() in a constructor","Code Style","CallSuperInConstructor"
"2236","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","33","CallSuperInConstructor: It is a good practice to call super() in a constructor","Code Style","CallSuperInConstructor"
"2237","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","37","AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization","Multithreading","AvoidSynchronizedAtMethodLevel"
"2238","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","37","AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization","Multithreading","AvoidSynchronizedAtMethodLevel"
"2239","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","37","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the removeUpdatable method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2240","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","37","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the removeUpdatable method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2241","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","37","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2242","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","37","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2243","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","42","AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization","Multithreading","AvoidSynchronizedAtMethodLevel"
"2244","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","42","AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization","Multithreading","AvoidSynchronizedAtMethodLevel"
"2245","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","42","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the update method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2246","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","42","CommentDefaultAccessModifier: To avoid mistakes add a comment at the beginning of the update method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"2247","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","42","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2248","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","42","DefaultPackage: Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"2249","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","44","LawOfDemeter: Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2250","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","44","LawOfDemeter: Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2251","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","63","LawOfDemeter: Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"2252","com.google.android.agera","agera/src/main/java/com/google/android/agera/WorkerHandler.java","3","63","LawOfDemeter: Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"2253","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2254","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2255","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","24","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"2256","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","24","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"2257","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","24","CommentRequired: Class comments are required","Documentation","CommentRequired"
"2258","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","24","CommentRequired: Class comments are required","Documentation","CommentRequired"
"2259","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","25","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2260","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","25","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2261","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","26","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2262","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","26","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2263","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","29","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"2264","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","29","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"2265","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","29","JUnitTestsShouldIncludeAssert: JUnit tests should include assert() or fail()","Best Practices","JUnitTestsShouldIncludeAssert"
"2266","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","29","JUnitTestsShouldIncludeAssert: JUnit tests should include assert() or fail()","Best Practices","JUnitTestsShouldIncludeAssert"
"2267","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","30","LawOfDemeter: Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2268","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","30","LawOfDemeter: Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2269","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","34","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"2270","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","34","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"2271","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","35","JUnitAssertionsShouldIncludeMessage: JUnit assertions should include a message","Best Practices","JUnitAssertionsShouldIncludeMessage"
"2272","com.google.android.agera","agera/src/test/java/com/google/android/agera/BindersTest.java","3","35","JUnitAssertionsShouldIncludeMessage: JUnit assertions should include a message","Best Practices","JUnitAssertionsShouldIncludeMessage"
"2273","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2274","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2275","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","23","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"2276","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","23","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"2277","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","23","CommentRequired: Class comments are required","Documentation","CommentRequired"
"2278","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","23","CommentRequired: Class comments are required","Documentation","CommentRequired"
"2279","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","25","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"2280","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","25","CommentRequired: Public method and constructor comments are required","Documentation","CommentRequired"
"2281","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","26","JUnitAssertionsShouldIncludeMessage: JUnit assertions should include a message","Best Practices","JUnitAssertionsShouldIncludeMessage"
"2282","com.google.android.agera","agera/src/test/java/com/google/android/agera/CommonTest.java","3","26","JUnitAssertionsShouldIncludeMessage: JUnit assertions should include a message","Best Practices","JUnitAssertionsShouldIncludeMessage"
"2283","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2284","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","1","CommentSize: Comment is too large: Too many lines","Documentation","CommentSize"
"2285","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","16","TooManyStaticImports: Too many static imports may lead to messy code","Code Style","TooManyStaticImports"
"2286","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","16","TooManyStaticImports: Too many static imports may lead to messy code","Code Style","TooManyStaticImports"
"2287","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","40","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"2288","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","40","AtLeastOneConstructor: Each class should declare at least one constructor","Code Style","AtLeastOneConstructor"
"2289","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","40","CommentRequired: Class comments are required","Documentation","CommentRequired"
"2290","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","40","CommentRequired: Class comments are required","Documentation","CommentRequired"
"2291","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","40","TooManyFields: Too many fields","Design","TooManyFields"
"2292","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","40","TooManyFields: Too many fields","Design","TooManyFields"
"2293","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","41","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2294","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","41","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2295","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","42","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2296","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","42","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2297","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","43","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2298","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","43","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2299","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","46","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"2300","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","46","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"2301","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","46","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2302","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","46","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2303","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","46","LongVariable: Avoid excessively long variable names like mockStringSupplier","Code Style","LongVariable"
"2304","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","46","LongVariable: Avoid excessively long variable names like mockStringSupplier","Code Style","LongVariable"
"2305","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","48","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"2306","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","48","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
"2307","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","48","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2308","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","48","CommentRequired: Field comments are required","Documentation","CommentRequired"
"2309","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","48","LongVariable: Avoid excessively long variable names like mockIntegerAttemptSupplier","Code Style","LongVariable"
"2310","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","48","LongVariable: Avoid excessively long variable names like mockIntegerAttemptSupplier","Code Style","LongVariable"
"2311","com.google.android.agera","agera/src/test/java/com/google/android/agera/CompiledRepositoryUsageTest.java","3","50","BeanMembersShouldSerialize: Found non-transient, non-static member. Please mark as transient or provide accessors.","Error Prone","BeanMembersShouldSerialize"
